,number,actual,predict
68,1134,6.3,2.6579291820526123
69,1159,6.9,6.029911041259766
70,452,2.0,5.752660751342773
71,761,7.2,16.382556915283203
72,630,6.1,10.231544494628906
73,449,12.3,14.797990798950195
74,735,8.7,19.798686981201172
75,623,11.0,10.380476951599121
76,513,6.5,7.513479709625244
77,63,5.2,7.300781726837158
78,181,16.4,13.309758186340332
79,1094,20.2,9.763589859008789
80,857,4.1,4.953794002532959
81,1127,12.0,8.972342491149902
82,1140,10.2,8.639385223388672
83,553,7.5,5.823326110839844
84,431,4.5,5.5620503425598145
85,310,17.7,19.266197204589844
86,938,8.4,6.605007171630859
87,968,5.8,5.1338701248168945
88,161,18.9,18.795337677001953
89,171,16.2,14.411706924438477
90,589,5.0,8.536032676696777
91,793,3.2,5.417469024658203
92,566,19.0,18.650493621826172
93,1073,10.7,9.040313720703125
94,947,2.3,4.0972466468811035
95,603,4.9,7.593987464904785
96,105,6.0,10.526677131652832
97,540,4.3,4.223684310913086
98,509,7.1,7.290646553039551
99,2,0.0,2.5201706886291504
100,980,7.0,4.363953113555908
101,1130,12.5,11.202715873718262
102,676,5.4,5.404736518859863
103,30,3.4,4.884012699127197
104,218,5.8,6.872525691986084
105,56,2.8,4.351611137390137
106,611,4.3,5.4306745529174805
107,108,2.6,3.3888745307922363
108,557,7.8,5.979153633117676
109,674,5.6,5.25462007522583
110,1057,5.7,5.417014122009277
111,813,5.0,7.001415252685547
112,195,8.1,7.210953712463379
113,709,11.0,7.497961521148682
114,439,0.6,1.8676577806472778
115,287,3.8,5.403310775756836
116,180,8.0,7.305844306945801
117,1112,4.6,4.817200183868408
118,714,6.5,8.492898941040039
119,475,0.0,5.538549900054932
120,747,0.0,2.27170467376709
121,1043,6.5,9.176692962646484
122,605,8.8,8.364920616149902
123,545,7.5,7.975324630737305
124,419,0.0,1.4679152965545654
125,1041,11.5,10.508495330810547
126,1182,9.0,7.998906135559082
127,733,17.4,26.023849487304688
128,402,13.8,11.500935554504395
129,112,5.5,6.487131118774414
130,323,10.2,7.686184406280518
131,106,4.6,3.807992935180664
132,738,9.1,9.116002082824707
133,127,1.9,3.458467483520508
134,997,0.0,2.956967830657959
135,746,0.0,3.034715175628662
136,401,5.1,4.582943916320801
137,756,5.3,5.975269794464111
138,887,9.2,7.570224761962891
139,313,4.9,5.2410888671875
140,991,5.8,6.368093013763428
141,485,5.1,5.108410835266113
142,416,5.2,6.575971603393555
143,411,7.0,5.844903945922852
144,671,4.0,4.613435745239258
145,342,5.4,4.8069024085998535
146,27,0.5,3.4489808082580566
147,8,6.8,5.480193138122559
148,1172,5.9,5.434599876403809
149,574,12.2,10.88867473602295
150,1090,9.1,2.9449572563171387
151,1117,4.1,3.997117280960083
152,812,5.6,6.572931289672852
153,386,5.1,4.9850592613220215
154,1091,11.0,7.612817764282227
155,219,14.3,13.065583229064941
156,846,14.8,14.957758903503418
157,642,5.0,6.6854658126831055
158,1030,4.1,7.673321723937988
159,826,8.9,8.680792808532715
160,39,3.2,2.929018974304199
161,1023,5.5,5.226182460784912
162,995,0.0,1.011314868927002
163,773,13.3,12.41269588470459
164,279,1.0,3.587216377258301
165,1107,6.1,4.877065658569336
166,6,8.0,5.683108329772949
167,194,13.9,11.742148399353027
168,1017,8.7,8.852930068969727
169,483,5.0,8.5677490234375
170,1180,42.3,13.61228084564209
171,927,5.9,4.596583843231201
172,830,16.0,9.709515571594238
173,810,6.7,6.07943868637085
174,343,14.9,13.02641773223877
175,601,9.8,8.923352241516113
176,10,6.8,9.524907112121582
177,788,4.1,3.626067638397217
178,1079,14.7,8.507002830505371
179,505,0.0,2.4726243019104004
180,188,2.0,3.959237575531006
181,985,6.0,7.821730613708496
182,238,9.0,8.62028980255127
183,798,5.8,6.045598983764648
184,532,10.8,11.003547668457031
185,451,5.5,5.977169513702393
186,825,7.6,7.903550624847412
187,772,7.0,6.763403415679932
188,591,8.5,7.6833038330078125
189,4,5.3,2.8447318077087402
190,811,9.0,7.43048095703125
191,950,1.0,3.488257884979248
192,262,6.1,6.231356620788574
193,103,10.5,6.955038070678711
194,52,8.6,10.180415153503418
195,466,0.0,3.681684970855713
196,215,4.7,5.9245476722717285
197,75,7.7,7.857260704040527
198,648,2.3,3.6723122596740723
199,634,0.0,2.6063129901885986
