,number,actual,predict
156,1056,11.0,10.613966941833496
157,785,12.9,8.795666694641113
158,758,17.8,15.349130630493164
159,1077,0.0,3.7627551555633545
160,1153,8.0,6.020407676696777
161,399,2.0,3.0616390705108643
162,113,12.0,8.82458782196045
163,867,0.0,2.8771860599517822
164,913,7.8,8.017091751098633
165,437,6.2,6.722208499908447
166,1103,13.0,12.181684494018555
167,677,3.8,4.527722358703613
168,398,0.0,1.1419808864593506
169,582,10.7,11.360309600830078
170,958,6.2,6.562287330627441
171,803,17.2,17.17314338684082
172,893,8.3,6.5508856773376465
173,455,2.0,3.109502077102661
174,984,13.9,11.615165710449219
175,139,2.8,3.2387855052948
176,66,9.0,6.645157814025879
177,639,8.8,5.530442714691162
178,375,25.5,25.08015251159668
179,155,4.9,4.8329854011535645
180,948,5.3,6.216071128845215
181,1000,0.0,1.4218677282333374
182,888,9.4,8.118976593017578
183,43,6.0,4.388654708862305
184,163,6.5,5.556140422821045
185,880,5.5,8.09064769744873
186,583,5.7,5.36085844039917
187,35,2.3,4.735036849975586
188,390,6.0,6.325036525726318
189,1021,12.4,13.145318031311035
190,687,4.9,14.28014087677002
191,736,14.2,21.47254753112793
192,285,4.5,3.882364273071289
193,1168,5.1,5.944331169128418
194,32,3.4,4.408788681030273
195,489,6.5,6.759185314178467
196,779,5.8,4.9205522537231445
197,1032,21.3,21.56092071533203
198,276,3.8,5.2621283531188965
199,68,4.2,17.34801483154297
