CCN(CC)C=O,16.4
CCCCCCCCCCCCOC(=O)C(C)=C,14.4
Cc1ccc(Cl)c(Cl)c1,19.8
CCCOC(C)COC(C)CO,15.6
[O-][N+](=O)C(Cl)(Cl)Cl,17.6
COc1ccc(C=CC)cc1,18.5
CSC#N,17.3
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,21.5
COC(=O)\C=C/C(=O)OC,16.3
COC(C)=C,14.8
OCCCCO.OC(=O)C=C.OC(=O)C=C,16.8
CO,14.7
CCOC(=O)C(C)O,16.0
CCOC(=O)OCC,15.1
CC(=O)OCC#C,16.3
CC1CCC[S]1(=O)=O,19.0
ClB(Cl)Cl,16.6
CC(N)=O,17.3
CC[S](Cl)(=O)=O,17.7
CCOC=O,15.5
SCCS,17.9
CCOCC=C,15.0
IC(I)I,20.2
ClCC(Cl)=CCl,17.8
COCCC(C)OC,15.6
CC(Br)=O,16.7
O=C(c1ccccc1)c2ccccc2,19.5
C1CNCCN1,17.3
CCCC(=O)OC=C,15.6
CCN(CC)CC,15.5
COCCC#N,16.6
CC(=O)C#N,15.9
OC(=O)C(Cl)Cl,18.2
Cc1ccccc1,18.0
ClCOCCl,17.2
CC(C)COC(=O)C=C,15.5
[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,15.5
CCC(=O)OC(=O)CC,15.8
N[C@@H](Cc1ccc(O)cc1)C(O)=O,17.5
c1ccc(cc1)C#Cc2ccccc2,18.0
CC(C)CCOC(C)=O,15.3
ClP(Cl)Cl,18.4
CCCC[S](=O)CCCC,16.4
CC(=O)N1CCCCC1,18.5
CC#N,15.3
Oc1ccc(Cl)cc1Cl,20.0
COc1ccc(C=O)cc1,19.4
CCCCCCCCCCO,16.0
C[C@@H]1CCC(=C(C)C)C(=O)C1,17.5
N#CC#N,15.1
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,20.0
CC(C)c1ccc(C)cc1O,19.0
C1CO1,15.6
CCCCOCCOCCO,16.0
CCC(=O)OC=C,15.6
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,19.2
C=CCOC=O,15.7
CC(C)(O)C#N,16.6
ClC=C(Cl)Cl,18.0
Brc1ccccc1C=C,19.5
CC(=O)OC(C)=O,16.0
CCOCCOCCOCC,15.8
COc1ccc(F)cc1,18.7
CC(=C)C=C,14.7
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,16.8
BrCC=C,16.5
CC(C)Br,15.5
C=CC=C,14.8
Cl[P](Cl)(Cl)=O,18.1
CCCC(Cl)=O,16.8
CCC(=O)CC,15.8
CCCOC#C,15.4
CC(Cl)=CCl,17.0
NC=O,17.2
O=C1CCCCCC1,17.2
Nc1ccccn1,20.4
CCO[S](CC)C=C,16.4
NC(N)=S,20.0
C[Si](C)(C)O[Si](C)(C)C,12.6
CCOc1ccccc1Cl,19.2
N#CCC#N,17.0
CCCC[S](OCC)C=C,16.5
CC(Cl)[N+]([O-])=O,16.8
C=C\C=C/C#N,16.2
CC(O)COC(C)CO,16.5
c1ccc2nc3ccccc3cc2c1,20.0
ClCCOC=C,16.3
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,16.7
CCN1CCOCC1,17.7
