Oc1ccc(cc1)[N+]([O-])=O,14.5
ClCc1cccc(Cl)c1,9.3
C\C=C/C(O)=O,5.2
FC(F)(F)C(=O)OC=C,4.3
CI,7.7
CN1CCCC1,2.8
COc1c(Cl)cccc1Cl,8.4
CCC[S](=O)CCC,13.0
[O-][N+](=O)c1ccc(Cl)cc1Cl,8.7
O=C1CCCCCCC1,9.6
Clc1ccc(CC#N)cc1Cl,10.8
OC(=O)CCl,10.4
O=CC#C,11.9
CC(C)OC=C,3.5
O=CC=O,17.0
CC(C)O,6.1
CC(Cl)=C,6.7
COC(=O)c1ccccc1O,8.0
CC(=O)C1CC1,11.1
CCCCCCOC(=O)c1ccccc1C(=O)OCC,6.2
CCOC(C)OC(=O)CC,3.3
CC(C)COCCO,4.9
OCC(O)C(O)C(O)CO,12.0
C=C=O,7.3
C=CC#N,12.8
C=CCCC=O,8.1
CCCCOCC,3.9
c1ccc(cc1)C#Cc2ccccc2,2.0
ClCC(Cl)Cl,5.3
CC(C)=O,10.4
CCN=C=O,12.0
NC(=O)NC(N)=O,14.6
CCN(Cl)Cl,7.6
ClC(=O)c1ccccc1,6.8
CNc1ccccc1,6.0
CCC(CC)CO,4.3
CN=C=S,16.2
OC1CCC=C1,7.6
Cl/C=C/C=C,8.5
O=C1CCCCCN1,13.8
CC=CCO,6.0
O=[S](=O)(c1ccccc1)c2ccccc2,14.4
COc1cccc(OC)c1O,7.6
CCOC(=C)CC,4.2
O[N+]([O-])=O,18.0
BrC=C(Br)Br,9.4
COc1cc(/C=C/CO)cc(OC)c1O,7.3
CCOCC(C)O,6.5
ClC(Cl)=C,7.8
ClCBr,5.7
CC(=C)C(N)=O,11.0
SS,6.3
[nH]1c2ccccc2c3ccccc13,6.4
COC(=O)c1occc1,6.9
COC(=O)CCCC(=O)OC,7.7
CC(C)(C)OCCO,6.1
CC(O)=O,8.0
CCc1ccccc1CC,0.1
ClC(=C)C=O,12.9
COC(=O)OC,8.6
COCCOC,6.3
CC(CO)[N+]([O-])=O,13.7
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,1.8
CC1(O)CCCCC1,4.0
CC(C)CCC(C)=O,5.7
CC(F)F,9.3
CCCCO[P](=O)(OCCCC)OCCCC,6.3
OCC=C,10.8
CC(Cl)(Cl)Cl,4.3
O=C1CCCO1,16.6
CCCCCCCCCCCCCCCCO,3.7
Cc1ccccc1N,5.8
COC=O,8.4
S,6.0
C=Cc1ccncc1,7.2
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,5.0
COCCOCCOCCO,7.6
