ClCCc1ccccc1,6.3
ClC#C,2.1
CCCCOCC.OCCO,4.9
C[N+]1([O-])CCOCC1,16.1
C1N2CN3CN1CN(C2)C3,7.0
CC(=C)C(C)=O,12.1
CCCCCC=O,8.4
FCC=C,6.4
NC1CCCCC1,3.1
CCCCC(C)=O,6.1
CCCC(C)CO,4.9
Cl[SiH](Cl)Cl,3.6
Brc1sccc1,5.2
OC(=O)CCCCCCCCC(O)=O,7.1
C1CCCCCC1,1.4
CCOC(N)=O,10.1
CCC(=O)c1ccc(F)cc1,7.1
OC(=O)C(F)(F)F,9.7
OC(=O)CCC=C,4.7
ClCCCl,7.4
C1OC1C2CO2,14.4
CN1CCCC1c2cccnc2,7.8
FC(Cl)Cl,3.1
CCCCOC(=O)/C=C/C(=O)OCCCC,3.0
CCOCCOCCO,9.2
ClC(=C)C(Cl)=C,2.3
Cc1cc(C)c(C)c(C)c1,0.5
CN[C@@H](C)[C@H](O)c1ccccc1,10.7
COc1ccc(Cl)cc1,7.8
[O-][N+](=O)c1ccc(F)c(F)c1F,7.7
c1ccccc1,0.0
OCc1occc1,7.6
CCC(Cl)Cl,7.8
CC(C)S,6.8
O=C=Nc1ccc(Cc2ccc(cc2)N=C=O)cc1,4.1
CCCCCOCCCCC,3.1
C1COC1,10.0
COC(=O)CC#N,14.9
Clc1ccc(cc1)C(Cl)(Cl)Cl,5.5
CC=C(C)C,2.0
O=[S]1(=O)CCCC1,17.4
CO,12.3
[nH]1cnc2ccccc12,14.9
NC1(CC1)C(O)=O,6.3
COc1cc(\C=C\C(O)=O)ccc1O,6.6
FC(F)=C(F)C(F)=C(F)F,0.0
CCOCC.OCC(O)CO.OC(O)=O,18.5
O=Cc1ccccc1,7.4
OC(=O)c1[nH]c2cc(O)c(O)cc2c1,8.3
C1CCSC1,6.7
COCO,9.0
NC(=O)CN1CCCC1=O,15.6
ClC#N,14.5
COC=CC=C,8.3
BrC=CBr,4.9
CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,5.9
CC(C)CC(C)O,3.3
COC1CCCCO1,6.6
CCN=[CH+],15.2
ClCC#C,7.4
COC(Cl)Cl,12.9
OCC1CCC(CO)O1,8.5
OC(=O)c1ccc(cc1)C(O)=O,7.4
CC(C)CC(C)OC(C)=O,3.1
CCC=COC,5.3
CCCCCCCCCCCCCCCCCC(O)=O,3.3
CC1CCCO1,5.0
[O-][N+](=O)C=C,16.6
ClC(Cl)(Cl)C=O,7.4
O=[S]=O,8.4
BrCCBr,3.5
C=COCCOCCOC=C,7.3
O=C1CCC(=O)O1,17.5
Oc1c(Cl)cc(Cl)cc1Cl,5.1
CCSC=C,5.8
CC(=O)Nc1ccccc1,14.4
CCCCOC=C,4.1
C(OCc1ccccc1)c2ccccc2,3.4
COC(=O)c1ccccc1C(=O)OC,10.8
CC(Cl)CCl,7.1
CC(=O)OCC=C,4.5
Brc1cccc2ccccc12,3.1
CCC(O)=O,5.3
s1cnc2ccccc12,5.2
CC(C)[C@@H]1CC[C@@H](C)CC1=O,8.1
CC1CCCCC1O,6.5
ClC1(Cl)CCCC(Cl)(Cl)C1=O,14.0
CS,7.7
NNc1ccccc1,6.5
CCSCC,3.1
CNN,8.7
CCCCCC(C)O,5.4
CC(C)OC(C)C,3.2
S=C=S,5.8
CC(C)CC(O)CC(C)C,3.1
C=CC[N+]#[C-],13.0
NC(=O)C=C,12.1
CCCCCCCCC(C)O,3.9
CC1CCCC(O)C1,6.4
Oc1ccccc1Cl,5.5
CCCCOB(OCCCC)OCCCC,1.8
CC(C)CCO,5.2
COc1cc(/C=C/CO)ccc1O,7.0
CC=CC(C)=O,12.1
CC(C)(C)CO,6.5
C=C1CO1,8.6
ClC(Cl)=C,5.2
CC(C)(C)O,5.1
CC(=O)OC=CC=C,4.4
CC(OCC=C)OCC=C,5.1
Cc1ccc(Br)cc1,6.8
NC(=O)c1ccccc1,14.7
CCCCC(=O)COC,6.0
CCCCC(CC)COC(C)=O,2.9
Brc1ccccc1Br,6.5
CCN(CC)CCO,5.8
FC(Cl)(Cl)Cl,2.0
ClCCl,7.3
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,6.6
CCCCOC(=O)C1CC=CCC1C,2.5
FC(F)=C,5.7
OCCOCCOC=C,7.5
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,3.5
CCCCN,4.5
ClCC(=O)c1ccccc1,9.6
C=CCCC#N,11.2
C=COC=C,4.2
Clc1cccc2ccccc12,4.9
OC(=O)C=Cc1ccc(O)cc1,6.7
ClC(Cl)C(Cl)Cl,5.1
CCCCCC(=O)CC,4.5
CCCCSC=C,5.0
CCC(Cl)[N+]([O-])=O,13.0
CCCCOC=O,6.5
Oc1ccc(O)cc1,10.2
O=C1OC(=O)c2ccccc12,14.4
Cc1[nH]c(C)cc1,7.6
c1ccc2ccccc2c1,2.0
CC(C)CC(O)=O,4.1
Cc1cccc(O)c1,6.5
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.3
CC(N)=S,20.6
OCCCCCCO,8.4
