Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,5.5
CCCC(=O)OC(=O)CCC,10.3
CCOc1ccc(Br)cc1,7.7
CC(C)(C)Cl,7.6
C1COCCO1,1.8
N,16.7
Cc1ccccc1Cl,4.9
Clc1sccc1,6.2
ClC(Cl)Cl,3.1
CCCCCCCCCCC,0.0
C1CCOC1,6.2
CC(C)N,4.4
Fc1c(F)c(F)c(F)c(F)c1F,0.0
CCC(=C)C=C,1.6
CCC(Cl)=O,10.3
ClCC=CCCl,7.6
CCCCc1ccccc1,0.1
C1c2ccccc2c3ccccc13,1.7
S=C=S,0.0
s1cccc1,2.4
COc1ccc(cc1)C(C)=O,11.2
Oc1cccc(O)c1O,10.7
C#C.C#C,4.2
Nc1ccc(cc1)[S](N)(=O)=O,19.5
NC(=O)CCl,12.4
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,1.8
CN(C)C,3.4
N#CC#CC#N,16.2
C1CCCCC1,0.0
CCN(CC)C(C)=O,11.3
CC(C)CC(=O)CC(C)C,3.7
O=C1CCCN1Cc2ccccc2,6.1
CCCCCCCC\C=C/CCCCCCCCOCCOCCOCCO,3.1
BrCC#C,6.5
CC(O)COc1ccccc1,5.3
COCOC,1.8
[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,7.6
Cc1ccc(Cl)cc1,6.2
CC(=O)N1CCOCC1,9.8
CCC(=C)CC,1.7
CCCCOC(=O)\C=C/C(=O)OCCCC,6.1
Oc1cccc(O)c1,8.1
CC1OC(=O)OC1C,16.8
Oc1cccc2ccccc12,6.3
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1.3
BrC#C,9.9
Clc1ccc(Cl)cc1,5.6
CCCCCCOC(C)=O,2.9
NCCN,8.8
CC=CC,0.0
OC(=O)CCCCC(O)=O,10.0
ClCC(Cl)=O,9.2
OCC(O)CO,11.3
C=Cc1ccccc1,1.0
BrC=C,6.3
CC(C)c1ccccc1,1.2
Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,13.1
CCCCO,5.7
O=C1CCCCC1,8.4
C#N,17.6
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,11.0
ClC(Cl)(Cl)Cl,0.0
CCc1ccccc1Cl,4.9
CCCOC(C)=O,4.3
CCCCOC(=O)CC,5.5
CCF,9.3
S1C=CSC1=C2SC=CS2,8.2
ClCC#N,13.6
N#CCc1ccccc1,12.3
O=C=S,3.7
CCCCCCC,0.0
C1CCNC1,6.5
CC(=O)OCC(COC(C)=O)OC(C)=O,4.5
CO[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC,7.1
OC[CH]=[C]=[CH2],6.6
CCC(=O)OC,6.5
CC=CCC#N,11.3
CCCCOC(C)=O,3.7
CC(C)=C=O,7.4
Fc1cccc(F)c1C#N,11.2
CCC(C)OC(C)=O,3.7
