CC(C)CC(O)CC(C)C,14.9
C=CC[N+]#[C-],16.1
NC(=O)C=C,15.8
CCCCCCCCC(C)O,15.8
CC1CCCC(O)C1,17.2
Oc1ccccc1Cl,19.0
CCCCOB(OCCCC)OCCCC,16.7
CC(C)CCO,15.8
COc1cc(/C=C/CO)ccc1O,19.0
CC=CC(C)=O,16.2
CC(C)(C)CO,15.6
C=C1CO1,16.5
ClC(Cl)=C,16.4
CC(C)(C)O,15.2
CC(=O)OC=CC=C,16.1
CC(OCC=C)OCC=C,15.4
Cc1ccc(Br)cc1,19.3
NC(=O)c1ccccc1,21.2
CCCCC(=O)COC,15.3
CCCCC(CC)COC(C)=O,15.8
Brc1ccccc1Br,20.7
CCN(CC)CCO,15.7
FC(Cl)(Cl)Cl,15.3
ClCCl,17.0
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,19.0
CCCCOC(=O)C1CC=CCC1C,16.1
FC(F)=C,15.0
OCCOCCOC=C,16.3
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,16.6
CCCCN,16.2
ClCC(=O)c1ccccc1,20.0
C=CCCC#N,16.3
C=COC=C,14.8
Clc1cccc2ccccc12,20.5
OC(=O)C=Cc1ccc(O)cc1,19.1
ClC(Cl)C(Cl)Cl,18.8
CCCCCC(=O)CC,16.2
CCCCSC=C,16.0
CCC(Cl)[N+]([O-])=O,16.8
CCCCOC=O,15.7
Oc1ccc(O)cc1,21.0
O=C1OC(=O)c2ccccc12,20.0
Cc1[nH]c(C)cc1,18.3
c1ccc2ccccc2c1,19.2
CC(C)CC(O)=O,16.4
Cc1cccc(O)c1,18.5
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,12.9
CC(N)=S,17.5
OCCCCCCO,15.7
